id,text,source
757571837463240704,"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!",Twitter for Android
757565892146454532,"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught, that's all! They laughed at Bernie.",Twitter for Android
757552876348645377,"If Bernie Sanders, after seeing the just released e-mails, continues to look exhausted and done, then his legacy will never be the same.",Twitter for Android
757552713873891328,Thank you! #MakeAmericaGreatAgain https://t.co/Pzs9uwgzam,Twitter for iPad
757546442240167936,Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!,Twitter for Android
757545252026712064,"How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!",Twitter for Android
757538729170964481,"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me",Twitter for Android
757364534873128960,Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!,Twitter for Android
757361504895246336,"The ratings for the Republican National Convention were very good, but for the final night, my speech, great. Thank you!",Twitter for Android
757343025983057922,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!",Twitter for Android
757338816487235584,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,Twitter for Android
757336511436075008,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",Twitter for Android
757335224397225984,"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out",Twitter for Android
757332905047752704,"If the Republican Convention had blown up with e-mails, resignation of boss and the beat down of a big player. (Bernie), media would go wild",Twitter for Android
757315800466272256,"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!",Twitter for Android
757311921095925760,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",Twitter for Android
757309616254545920,"Today proves what I have always known, that @Reince Priebus is the tough one and the smart one, not Debbie Wasserman Shultz (@DWStweets.)",Twitter for iPhone
757206444148158464,"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!",Twitter for Android
757205678821928960,"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figure,wants it all to end!",Twitter for Android
757191160481873920,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,Twitter for Android
757187537681154048,"Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!",Twitter for Android
757182723089895424,"Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!",Twitter for Android
757174767547977728,"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT",Twitter for Android
757172536882913280,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,Twitter for Android
757012114460569604,"#MakeAmericaGreatAgain
#TrumpPence16 https://t.co/gCzHX1nyxD",Twitter for iPhone
756975589110779904,"""@NancyNielsenn: @realDonaldTrump Dinesh D'Sousa Hillary's America. see it""",Twitter for Android
756974970312462336,"""@OliMauritania: @realDonaldTrump Kaine supported the stupidest deal in the history of deals https://t.co/0FFeKTsuJn #HillaryKaine2016""",Twitter for Android
756973646216884225,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!,Twitter for Android
756962332228612096,"The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!",Twitter for iPhone
756952917152784384,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,Twitter for Android
756883131685273605,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,Twitter for Android
756875689924694016,Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!,Twitter for Android
756866912848584704,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!,Twitter for Android
756864330054893568,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,Twitter for Android
756804886038192128,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED",Twitter for Android
756801575193042944,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",Twitter for Android
756799923648102400,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!",Twitter for Android
756798838900396032,"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?",Twitter for Android
756699517534212100,"""@Theresa_Cali: @realDonaldTrump General Michael Flynn will make a great Secretary of Defense when you become POTUS! #MakeAmericaSafeAgain""",Twitter for Android
756697615509688320,I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.,Twitter for Android
756691116464959488,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,Twitter for Android
756625700539465728,"Another attack, this time in Germany. Many killed. God bless the people of Munich.",Twitter for Android
756490485116575744,"One of the best produced, including the incredible stage &amp; set, in the history of conventions. Great unity! Big T.V. ratings! @KarlRove",Twitter for Android
756477153986895872,Thank you Cleveland. We love you and will be back many times!,Twitter for Android
756475847004057601,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,Twitter for Android
756355884956127232,"MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLE
https://t.co/KH2ZFHUHGP",Twitter for iPhone
756338260230623232,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,Twitter for iPhone
756308357804335106,You can watch 360 video live from the podium! https://t.co/yqcIsBUdAi #RNCinCLE #TrumpIsWithYou #MakeAmericaGreatAgain,Twitter Web Client
756216362784161792,This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,Twitter for iPhone
756171983407243264,Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP,Twitter for iPhone
756140881862766594,"Great job @IvankaTrump! #RNCinCLE
https://t.co/swsAKE11F0",Twitter for iPad
756138994728071168,"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!",Twitter for Android
756129793054220288,"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!",Twitter for Android
756105919470116864,"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!",Twitter for Android
755983654728245248,"Great job @EricTrump! Proud of you!
#AmericaFirst #RNCinCLE https://t.co/S7IHXDrmsJ",Twitter Web Client
755975695940001792,MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD,Twitter for iPhone
755974701172817920,"Arena was packed, totally electric!",Twitter for Android
755973944054681600,.@mike_pence was fantastic tonight. Will be a great V.P.,Twitter for Android
755972980069376000,"Our next Vice President of the United States of America, Gov. @Mike_Pence!
#GOPinCLE #GOPConvention
#AmericaFirst https://t.co/TZT3XcKp1c",Twitter for iPhone
755972015249645568,"Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!",Twitter for Android
755954295728541696,"Great job @EricTrump! Proud of you! 
#AmericaFirst #RNCinCLE
https://t.co/EE7C6XKDkt https://t.co/946U6bgREQ",Twitter for iPhone
755944618802286592,"Thank you @ScottWalker! #AmericaFirst 
#RNCinCLE https://t.co/k2Poy3gGvQ",Twitter Web Client
755936439993589761,Thank you to Governor @ScottWalker for such warm support. Great speech!,Twitter for Android
755932444310724608,Thank you @IngrahamAngle! #AmericaFirst https://t.co/cv3I3xRSOK,Twitter Web Client
755927861878460417,"#AmericaFirst #RNCinCLE 
https://t.co/PvdTA8HTCC",Twitter for iPhone
755912497643806720,"Watching the #GOPConvention
#AmericaFirst #RNCinCLE",Twitter for iPhone
755836720197795840,John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,Twitter for Android
755810077307727872,"STATEMENT ON MELANIA SPEECH
https://t.co/uzBOm21Pug",Twitter for iPhone
755788382618390529,The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,Twitter Web Client
755787159735570432,Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,Twitter Web Client
755747074939949056,"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!",Twitter for Android
755746062204280833,Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,Twitter for Android
755708398537154560,"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",Twitter for Android
755551039244341253,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,Twitter for Android
755525857456844800,The ROLL CALL is beginning at the Republican National Convention. Very exciting!,Twitter for Android
755502053003190273,"#MakeAmericaWorkAgain 
#TrumpPence16 #RNCinCLE 
https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf",Twitter for iPhone
755486029742641152,"#MakeAmericaWorkAgain
#TrumpPence16 #RNCinCLE 
https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW",Twitter for iPhone
755395950089211904,"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.""",Twitter for Android
755254384062263296,"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",Twitter for iPhone
755195907658883072,Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,Twitter for iPhone
755176368783187969,"#MakeAmericaSafeAgain!
#GOPConvention #RNCinCLE 
https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1",Twitter for iPhone
